fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
8.742214230858593,0.2636861334857399,0.4310584004572197,8.79002493257877,0.03415815113143199,27.789537782857998,127.15693325713005,0.9956425186994341,3.2168369773713605,0.46420924434284005,10.841970655998207,9
8.367973216319697,0.2663398660815985,0.464640535673606,7.525487508542731,0.03390195982447955,29.098040175520453,119.97385268975833,0.9945477102746709,3.262222276612826,0.44535946432639395,11.315033479600379,9
7.339303608296019,0.2611965180414801,0.4852139278340796,3.205075154843284,0.03235895541244403,30.64104458755597,114.31616984562811,0.9911016670877917,3.3496591932948383,0.4247860721659204,12.600870489629976,9
8.810069329004957,0.28186080017706994,0.4355034664502479,9.756565320741695,0.03275962663322013,31.8218133903892,123.34106665682945,0.9960511359858344,3.210542933490729,0.446821333136589,10.703109337858454,9
8.831084775720042,0.2810010773569074,0.43655423878600214,9.817701165731032,0.03292201872147306,31.544791592781255,123.38882903572737,0.9961199138114474,3.2097787354283622,0.4477765807145474,10.68113864356541,9
8.260242519881048,0.25518075035084203,0.40554225105252606,6.351815100574712,0.033024100046778936,27.506025011694735,131.409624824579,0.993813861325431,3.239517999064421,0.4698794997661053,11.437347475441058,9
8.630102080140754,0.2617076837671898,0.4251230513015693,8.222869346594397,0.033894357835625305,27.723589458906325,128.14615811640513,0.9952171520099458,3.222112843287494,0.4655282108218735,10.980462136296717,9
8.133162499198129,0.2529381617505552,0.39881448525166563,5.708939701825825,0.03272508823340736,27.43127205835184,132.5309191247224,0.9933317047763693,3.2454982353318527,0.4713745588329632,11.594328677461135,9
8.196726630633552,0.26548363315316775,0.46806546738732896,6.8062518486609225,0.033645089945950335,29.35491005404967,119.03199646848454,0.9939740342126224,3.276778236396148,0.44193453261267107,11.529091711708059,9
8.230081787297566,0.26565040893648784,0.4673983642540487,6.946343506649779,0.03369512268094635,29.304877319053652,119.21544983013662,0.9940857739874468,3.273943048079707,0.44260163574595135,11.487397765878043,9
8.853659464928615,0.28007756734382944,0.43768297324643074,9.883372988883243,0.03309645950172112,31.247216144122806,123.44013514756503,0.9961937946124937,3.20895783763896,0.4488027029513007,10.657537832120084,9
8.78969068145035,0.2826944721224856,0.4344845340725176,9.697281982401023,0.03260215526575272,32.09044101724537,123.2947515487508,0.9959844422302011,3.2112839752199873,0.445895030975016,10.724414287574632,9
7.2936271296169295,0.3438970719702165,0.35968135648084654,5.34509710434016,0.021041664183403547,51.81127874595865,119.89460711276575,0.9910882342423827,3.265686286195748,0.377892142255315,12.288480728127755,9
7.593999346128035,0.24342351787284766,0.370270553618543,2.981408456882998,0.031456469049713026,27.114117262428255,137.28824106357615,0.9912860563426623,3.2708706190057395,0.47771765475143485,12.260353748900663,9
8.6306329342295,0.2676531646711475,0.45938734131541004,8.628658323763897,0.03429594940134425,28.70405059865575,121.41848113826225,0.9954276203296688,3.2398962005904925,0.45061265868459,10.986708832213125,9
8.850386896645508,0.28021144513722923,0.4375193448322754,9.873852790241477,0.033071171474078925,31.290354544218303,123.43269749237615,0.9961830843890217,3.209076840121982,0.4486539498475231,10.660959153506969,9
8.982483321744077,0.27480750047410596,0.44412416608720384,10.258133299619132,0.03409191657711332,29.54908348610081,123.73291664032745,0.9966153999620715,3.204273333754761,0.45465833280654894,10.522858345449375,9
7.761745249767827,0.3247467852367707,0.38308726248839137,6.70689527205186,0.024658940566387753,45.640630798515005,120.95851193129052,0.9926202571810584,3.2486638090993516,0.3991702386258103,11.799084511606363,9
7.526222932499548,0.3343817891250185,0.37131114662497744,6.021739439998685,0.022838995387496508,48.74524316250596,120.42323393749898,0.9918494568699985,3.2572282570000164,0.3884646787499794,12.045312388750473,9
8.279818023752949,0.3035528990282885,0.4089909011876474,8.214016069099484,0.02866223018354551,38.81148968689296,122.13595005398398,0.9943157680777369,3.2298247991362565,0.42271900107967947,11.257462975167373,9
7.604713091520593,0.33117082807415754,0.3752356545760297,6.250074448059907,0.023445510252659126,47.71060015722855,120.60162066254681,0.9921063337540674,3.254374069399251,0.3920324132509361,11.96325449522847,9
7.674082368880947,0.26287041184440474,0.478518352622381,4.611145949299981,0.03286112355332142,30.13887644667858,116.15745302884521,0.9922231759357512,3.3212029986451195,0.43148164737761896,12.182397038898817,9
7.042246980926809,0.3541808053257215,0.3471123490463404,4.613809399059806,0.01909918121625261,55.124926160510256,119.32328859301548,0.9902655355739423,3.274827382511752,0.3664657718603095,12.551287247212882,9
8.970252724329786,0.26935126362164896,0.4525949455134043,10.0550614421851,0.034805379086494684,28.19462091350532,123.28638998381382,0.9965653466265048,3.2110285184319682,0.45740505448659574,10.562184094587769,9
8.773104070507165,0.2642312483030676,0.4326937449092028,8.946291180212713,0.034230833107075684,27.80770827676892,126.88437584846619,0.9957597183851595,3.2153833378584866,0.46384583446462163,10.803812618785267,9
8.962948024806023,0.2693147401240301,0.45274103950387956,10.024381704185299,0.03479442203720904,28.205577962790965,123.24621413643312,0.9965408758831001,3.211649417891488,0.45725896049612047,10.571314968992471,9
7.624410313328612,0.24396018199991668,0.37188054599975007,3.13525217330945,0.03152802426665556,27.13200606666389,137.01990900004165,0.9914014391299821,3.269439514666889,0.4773598786667222,12.222787260005832,9
7.514825679932862,0.2620741283996643,0.48170348640134275,3.9422678557180246,0.032622238519899295,30.377761480100705,115.28154123963074,0.9916896660277751,3.3347398172057066,0.4282965135986573,12.381467900083923,9
7.950715858756322,0.2642535792937816,0.4729856828248736,5.773006606776552,0.033276073788134485,29.723926211865518,117.67893722315978,0.9931498981268336,3.297689152005713,0.43701431717512645,11.836605176554597,9
8.915940497887396,0.2775297069046065,0.44079702489436984,10.064554175672427,0.03357772202912989,30.42623889148431,123.58168294974408,0.9963976234476315,3.2066930728040948,0.4516336589948817,10.592425843117722,9
8.55337528269256,0.2672668764134628,0.4609324943461488,8.304176187308755,0.03418006292403884,28.81993707596116,120.99356405480908,0.9951688071970201,3.2464631009711327,0.44906750565385123,11.0832808966343,9
8.504560303882966,0.2670228015194148,0.4619087939223407,8.099153276308458,0.034106840455824454,28.89315954417555,120.72508167135632,0.9950052770180079,3.250612374169948,0.44809120607765934,11.144299620146292,9
7.866364968766082,0.32046688764138753,0.38831824843830415,7.01124354550133,0.025467365667737912,44.261552684447096,121.19628401992291,0.992962648988689,3.244859455681233,0.4039256803984583,11.689709350835459,9
8.661325380137583,0.26225868317889856,0.4267760495366956,8.380822511284247,0.03396782442385314,27.741956105963286,127.87065841055073,0.9953356168834632,3.2206435115229373,0.46516087788073435,10.941892177477103,9
8.939488299391499,0.27656638775216597,0.44197441496957496,10.13305687095709,0.03375968231347977,30.11583605347569,123.63520068043523,0.9964746889798267,3.2058367891130364,0.45270401360870455,10.567807686999796,9
7.492322935922742,0.3357686071667969,0.3696161467961371,5.923121268138884,0.02257704086849391,49.19210675374568,120.34618849073351,0.9917385114266563,3.2584609841482637,0.38692376981467,12.080753294262589,9
8.442023534358094,0.29691721904898705,0.41710117671790475,8.685886645405368,0.029915636401858008,36.67332613800693,122.50459894172295,0.994846622476081,3.223926416932433,0.4300919788344589,11.087884486807447,9
8.33096389906039,0.256428774689301,0.40928632406790294,6.709582077599615,0.0331905032919068,27.5476258229767,130.7856126553495,0.9940821865581997,3.236189934161864,0.469047483540466,11.349985771748932,9
8.844666730035389,0.268723333650177,0.45510666539929223,9.527600266148635,0.034617000095053085,28.382999904946917,122.59566701519464,0.9961446335456186,3.221703327946992,0.4548933346007078,10.719166587455764,9
7.494903393210841,0.2619745169660542,0.4821019321357832,3.858594251485532,0.03259235508981626,30.407644910183738,115.17196866265962,0.9916229263672562,3.3364332115770785,0.4278980678642168,12.40637075848645,9
7.8558298707670735,0.3208978689231652,0.3877914935383537,6.980595987686032,0.025385958092291022,44.40042443079767,121.17234061537971,0.9929281704861468,3.2452425501539244,0.40344681230759427,11.700723316925332,9
7.116511622338302,0.35114270635888767,0.3508255811169151,4.829851992256878,0.01967304435443233,54.14598316008602,119.49207186895069,0.990508583491289,3.272126850096789,0.3698414373790137,12.473646940282684,9
8.109056873869333,0.26504528436934666,0.46981886252261335,6.438038870251201,0.033513585310804,29.486414689196,118.54981280628134,0.9936803405274622,3.2842301657211066,0.4401811374773867,11.638678907663333,9
7.21714865636424,0.2605857432818212,0.48765702687271517,2.692024356729811,0.032175722984546365,30.82427701545364,113.64431761000333,0.9906924479988202,3.36004236420904,0.4223429731272848,12.7535641795447,9
7.316263591237348,0.2610813179561868,0.48567472817525303,3.1083070831968627,0.032324395386856025,30.675604613143978,114.18944975180541,0.991024483030645,3.3516175947448255,0.42432527182474694,12.629670510953314,9
8.120018244019303,0.252706204306223,0.39811861291866896,5.642445234450588,0.032694160574163064,27.423540143540766,132.64689784688852,0.9932818339258379,3.246116788516739,0.4715291971291847,11.610565698564391,9
7.512381155145233,0.2419831968555041,0.3659495905665123,2.568516431911174,0.03126442624740055,27.066106561850138,138.00840157224795,0.9909763873239334,3.274711475051989,0.4786778687629972,12.361176220114713,9
8.389204755951985,0.2990779872565097,0.4144602377975993,8.532232017314865,0.029507491295992613,37.369573671542014,122.38455626352724,0.9946737610194792,3.2258470997835644,0.42769112527054476,11.14310411877747,9
8.47840832340284,0.25903073511887365,0.417092205356621,7.455477400743782,0.033537431349183154,27.634357837295788,129.48463244056316,0.9946416080505579,3.229251373016337,0.46731284325408423,11.167848541678843,9
8.99994850712672,0.27409301561754335,0.44499742535633596,10.308941111641364,0.03422687482779738,29.318860587875072,123.77261024346981,0.9966725587505966,3.2036382361044833,0.4554522048693963,10.504599288003885,9
7.921598186472293,0.2641079909323615,0.4735680362705541,5.650712383183635,0.03323239727970844,29.76760272029156,117.51879002559761,0.9930523539246822,3.300164154149855,0.43643196372944587,11.873002266909634,9
7.656152060142133,0.2627807603007107,0.4788769587971573,4.5358386525969605,0.0328342280902132,30.1657719097868,116.05883633078173,0.9921631094014761,3.322727074887919,0.43112304120284267,12.204809924822333,9
7.398257781467374,0.33961672712178925,0.36491288907336866,5.64947718245054,0.021850173765884245,50.432056517020996,120.13240404878948,0.9914306618302569,3.261881535219368,0.3826480809757897,12.179094137556836,9
8.800367427907792,0.26850183713953896,0.45599265144184414,9.341543197212733,0.034550551141861695,28.44944885813831,122.35202085349286,0.9959962308834911,3.2254687686278376,0.4540073485581559,10.77454071511526,9
8.1228500409125,0.309974316508125,0.40114250204562496,7.757381937199998,0.027449295770687495,40.88061309706251,121.7792046384375,0.99380205467935,3.235532725785,0.41558409276874997,11.421565866318751,9
8.710900933393386,0.28591768908845244,0.4305450466696693,9.46807544259894,0.03199332539440344,33.12903315072355,123.11568393953043,0.9957265848729238,3.2141490569675133,0.44231367879060846,10.806785387816007,9
7.643319832520652,0.3295914613968824,0.37716599162603265,6.362384967332807,0.02374383506947777,47.201693116773214,120.68936325572875,0.9922326830882494,3.25297018790834,0.3937872651145751,11.922892902364772,9
8.831491166882994,0.26526160882734695,0.43578482648204087,9.241661197172794,0.03436821451031293,27.84205362757823,126.36919558632653,0.9959812458978796,3.2126357097937417,0.4631589274484354,10.731687382085713,9
7.110839895296635,0.3513747315560467,0.3505419947648318,4.81335242268112,0.019629217372746727,54.22074683472617,119.47918158021963,0.9904900214755162,3.272333094716486,0.3695836316043925,12.479576473098971,9
8.592603779544891,0.2907571181095272,0.4246301889772445,9.123938267766954,0.031079211023755975,34.688404724180984,122.84682677169293,0.9953394305512379,3.2184507716529134,0.4369365354338587,10.930459685021251,9
8.45891501416586,0.29622620396594207,0.4179457507082931,8.735025495755233,0.03004616147309984,36.4506657223591,122.54298866855878,0.9949019036827247,3.2233121813030596,0.43085977337117554,11.070225212462963,9
7.653459252343301,0.24447281033547,0.37341843100641003,3.2822056295014024,0.031596374711396,27.149093677849,136.763594832265,0.9915116542221261,3.26807250577208,0.47701812644302,12.1869032765171,9
8.183064779708552,0.2654153238985428,0.468338704405829,6.748872074775921,0.03362459716956283,29.37540283043717,118.95685628839703,0.9939282670120236,3.277939493724773,0.44166129559417105,11.54616902536431,9
9.059206892139876,0.26928012162599785,0.44784036487799345,10.393634866119372,0.03490401621679971,27.976004054199926,124.35993918700109,0.9968452261495895,3.201919675664006,0.4604799189160015,10.450391486180154,9
8.01191024735418,0.31451276260823813,0.39559551236770896,7.434647992303066,0.02659203372955502,42.34300128487673,121.52706874398677,0.9934389789913409,3.2395669000962117,0.4105413748797354,11.537548377766084,9
8.956276329853791,0.2674636999385963,0.44239109981578895,9.87292731573094,0.034661826658479514,27.915456664619878,125.26815003070185,0.9964546954867982,3.20676346683041,0.46169086670760245,10.577541004298258,9
7.1293105626253785,0.26014655281312693,0.4894137887474924,2.323104363026591,0.032043965843938066,30.956034156061932,113.16120809443959,0.9903981903847949,3.367508602176843,0.42058621125250756,12.863361796718277,9
7.923776859088795,0.264118884295444,0.4735244628182241,5.6598628081729405,0.0332356652886332,29.764334711366807,117.53077272498837,0.9930596524779475,3.2999789669774526,0.4364755371817759,11.870278926139006,9
8.535628241255846,0.2930879355849881,0.4217814120627924,8.958191247289738,0.030638945500613367,35.439445910718376,122.71733691194511,0.995152965153201,3.2205226094088784,0.4343467382389022,10.99002502050525,9
7.972564640904764,0.2643628232045238,0.4725487071819047,5.864771491800012,0.03330884696135715,29.691153038642852,117.7991055249762,0.9932230915470309,3.295832005523095,0.4374512928180953,11.809294198869045,9
8.969325924251017,0.2676939868985474,0.4430819606956421,9.938942910916907,0.03469253158647299,27.923132896618245,125.15300655072632,0.9965042071831877,3.2061493682705406,0.46153734206763514,10.561420917101685,9
7.740184782743011,0.24600326087193547,0.3780097826158065,3.7209347832881736,0.031800434782924734,27.20010869573118,135.99836956403226,0.9918407010874661,3.263991304341505,0.47599782608537633,12.079771738964515,9
7.249343892271672,0.26074671946135836,0.48701312215456655,2.8272443475410256,0.03222401583840751,30.77598416159249,113.8213914074942,0.9908003020391101,3.357305769156908,0.42298687784543343,12.71332013466041,9
7.176222345946449,0.34869999493855436,0.35381111729732245,5.003555915480579,0.020134445400495287,53.35888725797862,119.6277780589692,0.9907040004049157,3.269955551056493,0.37255556117938404,12.411222092874166,9
8.348133274943162,0.30075818420687067,0.4124066637471581,8.412751345289198,0.029190120760924435,37.91097046665832,122.29121198850719,0.9945393452634503,3.227340608183885,0.4258242397701437,11.186042485286695,9
8.546194196606274,0.26022695641069893,0.42068086923209685,7.798394171067031,0.03369692752142653,27.674231880356633,128.88652179465052,0.9948987956283003,3.2260614495714695,0.4665153623928674,11.084113051251075,9
9.0298247775674,0.269649123887837,0.451403504448652,10.30526406578308,0.0348947371663511,28.1052628336489,123.6140362766207,0.9967649130048508,3.205964893906771,0.458596495551348,10.48771902804075,9
7.992619390208442,0.2504579892389725,0.39137396771691746,4.997956915172116,0.03239439856519633,27.34859964129908,133.77100538051374,0.9927984676863791,3.2521120286960734,0.47302800717401833,11.767940753271926,9
8.190661866877349,0.25395285647430615,0.4018585694229185,5.999818855967764,0.03286038086324082,27.465095215810205,132.02357176284693,0.9935498641419759,3.2427923827351837,0.4706980956837959,11.52330004679857,9
8.31911116874352,0.25621960886017975,0.40865882658053926,6.6496212065848646,0.03316261451469064,27.540653628672658,130.89019556991013,0.9940372159049387,3.2367477097061874,0.46918692742654683,11.364627379787416,9
7.103211902663645,0.35168678580012364,0.35016059513318226,4.791161898657875,0.01957027379330998,54.321297646706505,119.46184523332647,0.9904650571359901,3.2726104762667765,0.3692369046665293,12.487551192669825,9
8.764242197834307,0.26832121098917155,0.45671515604331386,9.18981723090409,0.034496363296751466,28.50363670324854,122.15333208808869,0.9958752113627449,3.228539413184084,0.45328484395668617,10.819697252707115,9
9.080667466619635,0.2699033373330982,0.4503866506676073,10.518803359802469,0.034971001199929456,28.028998800070546,123.89367106640799,0.9969352360131758,3.201643265337331,0.45961334933239273,10.424165666725456,9
8.938703805334315,0.2765984806908689,0.4419351902667158,10.1307747064271,0.03375362031394699,30.126177111502198,123.63341773939618,0.9964721215447305,3.2058653161696613,0.4526683547879235,10.568627839877761,9
8.720268555693472,0.26329885686517895,0.4298965705955368,8.679005634684627,0.034106514248690524,27.776628562172633,127.35057156741054,0.9955592542260134,3.2178697150261897,0.4644674287565474,10.869080019437474,9
9.043414566252123,0.2690014335220963,0.44700430056628887,10.313744276334269,0.034866857802946176,27.966714450736543,124.49928323895186,0.9967853082072508,3.2026628439410767,0.46066571098526915,10.46989965345326,9
7.993743836585102,0.3152559339578822,0.3946871918292551,7.3818002518839325,0.026451656919066698,42.58246760865093,121.48578144678433,0.9933795252833695,3.2402274968514506,0.40971562893568647,11.556540534479211,9
8.471819089532843,0.26685909544766423,0.4625636182093431,7.961640176037944,0.03405772863429927,28.942271365700734,120.54500499243065,0.994895593949935,3.2533953773897086,0.44743638179065687,11.185226138083946,9
8.702937382250107,0.28624347072613193,0.43014686911250544,9.44490874836395,0.031931788862841745,33.234007233975845,123.09758495965934,0.9957005223419094,3.214438640645451,0.4419516991931868,10.815110918556705,9
7.599831850102675,0.26249915925051337,0.4800033629979465,4.299293770431238,0.03274974777515401,30.250252224845987,115.74907517556471,0.9919744366978439,3.327514292741273,0.4299966370020535,12.275210187371655,9
8.691097347534939,0.2679554867376747,0.4581780530493012,8.882608859646748,0.03438664602130241,28.61335397869759,121.75103541144217,0.9956301761142421,3.23475672545953,0.4518219469506988,10.911128315581326,9
7.724789798012413,0.2631239489900621,0.47750420403975175,4.824117151652137,0.032937184697018625,30.06281530298138,116.43634388906827,0.9923930458233415,3.316892867168945,0.4324957959602483,12.119012752484483,9
8.506249660059014,0.25952205282457086,0.4185661584737125,7.596321809710306,0.03360294037660945,27.65073509415236,129.23897358771458,0.9947472413572828,3.227941192467811,0.4669852981169528,11.133456302280042,9
8.229892806873657,0.25464516718012337,0.4039355015403701,6.198281258302031,0.032952688957349784,27.488172239337445,131.67741640993833,0.9936987109437265,3.2409462208530044,0.4702365552132511,11.474838297391365,9
7.045492512327097,0.35404803358661874,0.34727462561635486,4.623250944951553,0.01912426032252756,55.082144155688276,119.3306648007434,0.9902761573130705,3.2747093631881055,0.36661329601486803,12.547894191658035,9
9.017826403405211,0.27336164713342315,0.4458913201702606,10.360949537178797,0.03436502220813119,29.083197409658574,123.81324182592094,0.9967310682293261,3.2029881307852652,0.45626483651841876,10.48590876007637,9
8.249550337288316,0.25499206477567615,0.4049761943270284,6.297725235693828,0.03299894197009015,27.49973549252254,131.50396761216192,0.9937732939267704,3.240021160598197,0.4700052901495492,11.45055546570267,9
7.22026948727924,0.3468980664294856,0.356013474363962,5.131693053903244,0.020474809674430487,52.778265849500926,119.7278851983619,0.9908481546856411,3.2683538368262095,0.3745577039672382,12.36517280875352,9
8.100443777770408,0.25236077254888956,0.3970823176466686,5.543421464015003,0.03264810300651861,27.412025751629653,132.81961372555523,0.9932075660980113,3.2470379398696276,0.471759484967407,11.634745921577732,9
8.629320121159234,0.2616938844910453,0.4250816534731359,8.218913554099652,0.03389251793213938,27.723129483034842,128.15305775447735,0.9952141851655747,3.2221496413572126,0.4655374103393031,10.98142808562683,9
8.304637729709931,0.2660231886485497,0.46590724540580136,7.259478464781711,0.033806956594564896,29.193043405435102,119.62550751340463,0.9943355363945282,3.267605792974656,0.4440927545941986,11.394202837862586,9
7.739468742542851,0.26319734371271425,0.477210625149143,4.885768718679975,0.03295920311381428,30.040796886185724,116.51707808398568,0.9924422202875185,3.315645156883858,0.432789374850857,12.100664071821436,9
7.585619779666535,0.2432756431705859,0.3698269295117577,2.939017708901294,0.03143675242274479,27.109188105686197,137.36217841470705,0.991254263281676,3.271264951545104,0.47781623788627603,12.270704978058987,9
9.017867252506777,0.2695893362625339,0.4516426549498645,10.255042460528463,0.03487680087876017,28.123199121239836,123.54826988878727,0.9967248552958977,3.206981283536924,0.45835734505013553,10.50266593436653,9
8.97838400278636,0.2678538353432887,0.44356150602986616,9.984766131742763,0.0347138447124385,27.928461178109625,125.07308232835564,0.9965385745988071,3.2057231057512303,0.46143077643780755,10.55023152596979,9
8.449896952780824,0.26674948476390414,0.4630020609443835,7.869567201679464,0.03402484542917124,28.975154570828764,120.42443324029453,0.9948221547918158,3.25525875901363,0.4469979390556165,11.212628809023968,9
8.587884694237546,0.29095017159937314,0.4243942347118773,9.110210019600135,0.03104274536456286,34.75061084868689,122.8361015778126,0.9953239862720501,3.2186223747549985,0.4367220315562521,10.935393274206202,9
8.517152050310706,0.2938437797600166,0.42085760251553533,8.904442328176602,0.0304961749342191,35.68299570044977,122.67534556888798,0.9950924976191987,3.2211944708977924,0.43350691137775943,11.009341038311534,9
8.723841002336002,0.26336190004122356,0.4300857001236707,8.697078011817425,0.03411492000549648,27.778730001374118,127.31904997938821,0.9955728085088631,3.2177015998900704,0.46442539997251764,10.86466699711435,9
8.767097416946232,0.26412524853434527,0.4323757456030358,8.915904579845643,0.03421669980457937,27.80417495114484,126.93737573282736,0.9957369284348843,3.215666003908413,0.4639165009771032,10.811232602595831,9
8.838752066261415,0.2686937603313071,0.4552249586747717,9.50275867829795,0.03460812809939213,28.391871900607875,122.5631363644378,0.9961248194219757,3.22220607436778,0.45477504132522834,10.72655991717323,9
7.232091736409524,0.2606604586820476,0.48735816527180953,2.754785292920002,0.032198137604614284,30.801862395385715,113.72650455025239,0.9907425073169719,3.3587722024051905,0.42264183472819045,12.734885329488096,9
8.854877911359539,0.26567431608281544,0.43702294824844623,9.359970610407084,0.03442324214437539,27.85581053609385,126.1628419585923,0.9960699779578053,3.2115351571124924,0.46288378927812307,10.702797874202922,9
8.65031169551582,0.2883963397288983,0.42751558477579105,9.291815841500568,0.03152513582898589,33.92770946820055,122.97798112617232,0.9955282928216881,3.216352301981243,0.4395596225234464,10.870128681960733,9
8.55821540724227,0.2921639151582707,0.4229107703621136,9.023899366522972,0.030813482692326644,35.141705995442784,122.76867138009607,0.9952268867873384,3.2197012579184627,0.43537342760192144,10.966411165155808,9
7.513874715678286,0.24200955380608738,0.3660286614182621,2.576072091078384,0.03126794050747832,27.06698512686958,137.9952230969563,0.9909820540683089,3.2746411898504335,0.4786602974626084,12.359331233573883,9
7.4374289060776135,0.3380142720240976,0.3668714453038807,5.763429544953057,0.02215285972878156,49.91570987443146,120.22142933199457,0.9915588582380722,3.2604571306880867,0.38442858663989155,12.138142507282495,9
7.757510968463626,0.24630901709053454,0.37892705127160364,3.808584899286574,0.03184120227873794,27.210300569684485,135.84549145473272,0.9919064386744649,3.263175954425241,0.4757939886063103,12.058368803662582,9
8.890483480923004,0.26895241740461506,0.45419033038153994,9.720030619876617,0.03468572522138451,28.314274778615495,122.84765914507652,0.996298119661092,3.217808904121545,0.4558096696184601,10.661895648846246,9
7.260118274965523,0.34526788875141046,0.35800591374827617,5.247616799899702,0.020782732124733583,52.25298637545448,119.81845062492164,0.9909785688998872,3.2669047900012536,0.3763690124984328,12.323512712536044,9
8.20197522000168,0.30673737736356765,0.405098761000084,7.987564276368525,0.028060717609103895,39.83759937270512,121.9590345909129,0.9940610098109146,3.2326554465453934,0.41918069181825823,11.33884408818006,9
8.574353947575222,0.26737176973787613,0.46051292104849556,8.392286579815934,0.03421153092136284,28.788469078637167,121.10894671166372,0.995239085724377,3.244679914456106,0.44948707895150447,11.057057565530972,9
7.948499832959379,0.2642424991647969,0.4730300033408124,5.763699298429392,0.03327274974943907,29.72725025056093,117.66674908127658,0.9931424744404139,3.297877514198453,0.43696999665918757,11.839375208800776,9
7.291197607203186,0.34399646152350605,0.3595598803601593,5.338029402772903,0.02102289060111552,51.84330426868529,119.88908547091633,0.9910802830781196,3.2657746324653387,0.3777817094183266,12.291020683378488,9
7.386965267635199,0.3400786935967418,0.36434826338175996,5.61662623312058,0.021762913431726538,50.58091238117237,120.10673924462546,0.9913937045122606,3.2622921720859925,0.38213478489250907,12.19089994747229,9
7.587004279612076,0.24330007552256602,0.3699002265676981,2.9460216498022636,0.03144001006967547,27.110002517418867,137.34996223871698,0.9912595162373518,3.2711997986064905,0.47779994965162265,12.268994713420378,9
7.522175283773746,0.24215603441953668,0.36646810325861,2.6180632002671826,0.031287471255938226,27.071867813984557,137.92198279023165,0.9910135474002004,3.2742505748812354,0.4785626437203089,12.349077590632433,9
8.576131442858951,0.29143098642849746,0.4238065721429476,9.076018742862402,0.03095192478572826,34.90554007140474,122.80938964286125,0.9952855210857202,3.21904976571422,0.43618779285722503,10.947680764283824,9
8.379441579912239,0.25728426317492187,0.41185278952476556,6.9548221101442635,0.03330456842332292,27.57614210583073,130.35786841253906,0.9942661165826082,3.233908631533542,0.46847715788338545,11.29010157775547,9
9.07074292158986,0.2698537146079493,0.4505851415682028,10.477120270677412,0.034956114382384794,28.04388561761521,123.83908606874422,0.996901988787326,3.202486851664862,0.45941485843179725,10.436571348012675,9
7.605153179249398,0.2436203502220482,0.3708610506661446,3.037833730320484,0.03148271336293976,27.12067834073494,137.1898248889759,0.9913283752977404,3.2703457327412044,0.4775864331853012,12.246575484456626,9
8.837227342492895,0.265362835455757,0.4360885063672709,9.270679497317,0.034381711394100935,27.845427848525233,126.31858227212152,0.9960030096229877,3.2123657721179817,0.46309144302949534,10.724601518097012,9
7.2047554128460725,0.3475327331108425,0.35523777064230366,5.086561201006757,0.020354928190174197,52.982769557938134,119.69262593828653,0.9907973813511326,3.2689179849874153,0.37385251876573056,12.381392068388196,9
8.540041552622785,0.26011838034040213,0.4203551410212063,7.767269030915271,0.03368245071205361,27.670612678013402,128.94080982979895,0.9948754517731865,3.226350985758928,0.46658774643973194,11.091713376171853,9
8.290106102041495,0.30313202309830245,0.40950530510207483,8.243945024120716,0.02874172897032065,38.675874109453005,122.1593320500943,0.9943494381521358,3.229450687198491,0.4231866410018862,11.246707256956618,9
9.013909040135509,0.2735219029035474,0.44569545200677546,10.3495535713033,0.034334751673774394,29.134835380031923,123.8043387275807,0.9967182477677162,3.203130580358709,0.45608677455161406,10.490004185312877,9
8.380866662516297,0.29941909107887876,0.41404333312581487,8.507975745501955,0.029443060573989568,37.47948490319427,122.3656060511734,0.9946464727136897,3.2261503031812255,0.42731212102346805,11.151821216460235,9
7.323272634397472,0.2611163631719874,0.48553454731205054,3.1377450644693825,0.03233490895159621,30.66509104840379,114.22799948918609,0.9910479633252315,3.351021826076215,0.42446545268794944,12.62090920700316,9
9.056569418093273,0.2692335779663519,0.4477007338990556,10.380292350354203,0.03489781039551359,27.974452598878397,124.38321101682406,0.9968352192627656,3.2020437920897287,0.4605109480224321,10.45364954235537,9
8.409243295820566,0.2578101758085982,0.4134305274257947,7.105583731798162,0.0333746901078131,27.593672526953274,130.0949120957009,0.9943791877988486,3.232506197843738,0.4681265494609345,11.253287693398123,9
9.04662062931834,0.2690580111056178,0.4471740333168533,10.329963183610426,0.03487440148074904,27.968600370187257,124.47099444719112,0.9967974723877078,3.2025119703850193,0.46062799259625486,10.465939222606757,9
8.283968464760058,0.30338310825981585,0.4091984232380029,8.226090079301985,0.028694301773145896,38.756779328162885,122.14538287445467,0.9943293513392147,3.2296738740087254,0.42290765748909354,11.253123877750848,9
8.754718718439417,0.2682735935921971,0.4569056256312117,9.149818617445554,0.03448207807765913,28.517921922340875,122.1009529514168,0.995843307706772,3.2293489089326495,0.45309437436878836,10.831601601950728,9
8.545119534809581,0.2926996553941535,0.4222559767404791,8.98580228308242,0.03071228731443768,35.314333404782786,122.73890803365813,0.9951840275684677,3.22017747146147,0.43477816067316283,10.980102304517256,9
7.608082765625588,0.24367204880515742,0.3710161464154723,3.0526539908117964,0.03148960650735432,27.12240162683858,137.16397559742128,0.9913394904931089,3.2702078698529133,0.47755196746322837,12.24295658363898,9
8.14069171463184,0.30924442985597017,0.402034585731592,7.809284988019897,0.027587163249427855,40.64542739803484,121.81975389689055,0.9938604456115224,3.234883937649751,0.4163950779378109,11.402913207430348,9
